"model","chunk_words","overlap_words","k","split","question_id","question","expected_pages","evidence_hit","page_hit","first_evidence_rank","first_page_rank","reciprocal_rank","embedding_dimension","model_context_tokens","index_chunks","document_embedding_seconds","query_embedding_seconds","retrieval_ms_per_question"
"mxbai-embed-large","800","0","10","development","Q028","What practical advantage does the proposed single-surface yield condition have over a cap model?","410","True","True","4","3","0.25","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","development","Q029","How does the information needed for elastic response differ from that needed for plastic response in porous media?","407","False","True","2","1","0.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","development","Q029","How does the information needed for elastic response differ from that needed for plastic response in porous media?","407","True","True","2","1","0.5","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","5","development","Q029","How does the information needed for elastic response differ from that needed for plastic response in porous media?","407","True","True","2","1","0.5","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","10","development","Q029","How does the information needed for elastic response differ from that needed for plastic response in porous media?","407","True","True","2","1","0.5","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","test","Q030","What four ingredients form the classical plasticity framework described for porous skeletons?","407","False","False","3","3","0.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","test","Q030","What four ingredients form the classical plasticity framework described for porous skeletons?","407","True","True","3","3","0.3333333333333333","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","5","test","Q030","What four ingredients form the classical plasticity framework described for porous skeletons?","407","True","True","3","3","0.3333333333333333","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","10","test","Q030","What four ingredients form the classical plasticity framework described for porous skeletons?","407","True","True","3","3","0.3333333333333333","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","development","Q031","Which Mohr-Coulomb parameter can be used to describe the hardening process?","411","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","development","Q031","Which Mohr-Coulomb parameter can be used to describe the hardening process?","411","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","5","development","Q031","Which Mohr-Coulomb parameter can be used to describe the hardening process?","411","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","10","development","Q031","Which Mohr-Coulomb parameter can be used to describe the hardening process?","411","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","development","Q032","Why is a plastic-potential flow rule common in geomechanical software despite its drawbacks?","414","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","development","Q032","Why is a plastic-potential flow rule common in geomechanical software despite its drawbacks?","414","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","5","development","Q032","Why is a plastic-potential flow rule common in geomechanical software despite its drawbacks?","414","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","10","development","Q032","Why is a plastic-potential flow rule common in geomechanical software despite its drawbacks?","414","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","test","Q033","What transport processes follow the constitutive relation for an incompressible viscous fluid in a rigid porous solid?","418","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","test","Q033","What transport processes follow the constitutive relation for an incompressible viscous fluid in a rigid porous solid?","418","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","5","test","Q033","What transport processes follow the constitutive relation for an incompressible viscous fluid in a rigid porous solid?","418","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","10","test","Q033","What transport processes follow the constitutive relation for an incompressible viscous fluid in a rigid porous solid?","418","True","True","1","1","1.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","development","Q034","How should capillary and friction forces enter the local momentum balance of a saturated porous medium?","428,429","False","False","3","3","0.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","development","Q034","How should capillary and friction forces enter the local momentum balance of a saturated porous medium?","428,429","True","True","3","3","0.3333333333333333","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","5","development","Q034","How should capillary and friction forces enter the local momentum balance of a saturated porous medium?","428,429","True","True","3","3","0.3333333333333333","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","10","development","Q034","How should capillary and friction forces enter the local momentum balance of a saturated porous medium?","428,429","True","True","3","3","0.3333333333333333","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","development","Q035","What relation between phase velocity and pressure gradient yields Fick's first diffusion law for an ideal gas?","428","False","True","2","1","0.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","development","Q035","What relation between phase velocity and pressure gradient yields Fick's first diffusion law for an ideal gas?","428","True","True","2","1","0.5","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","5","development","Q035","What relation between phase velocity and pressure gradient yields Fick's first diffusion law for an ideal gas?","428","True","True","2","1","0.5","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","10","development","Q035","What relation between phase velocity and pressure gradient yields Fick's first diffusion law for an ideal gas?","428","True","True","2","1","0.5","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","development","Q036","What is the standard approach to model the poroelastic material?","430","False","False","4","4","0.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","development","Q036","What is the standard approach to model the poroelastic material?","430","False","False","4","4","0.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","5","development","Q036","What is the standard approach to model the poroelastic material?","430","True","True","4","4","0.25","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","10","development","Q036","What is the standard approach to model the poroelastic material?","430","True","True","4","4","0.25","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","1","test","Q037","Which three interaction effects are fundamental in liquid-saturated porous solids?","432","False","False","10","10","0.0","1024","512","72","53.590038","2.672203","0.00246"
"mxbai-embed-large","800","0","3","test","Q037","Which three interaction effects are fundamental in liquid-saturated porous solids?","432","False","False","10","10","0.0","1024","512","72","53.590038","2.672203","0.00246"
